latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-4.77202,25.44757,353.14,0.51,0.66,2022-06-29,1229,N,nominal,2.0NRT,293.61,5.58,D
-4.82314,25.14613,332.74,0.49,0.65,2022-06-29,1229,N,nominal,2.0NRT,296.55,4.08,D
-5.02929,23.92193,331.43,0.4,0.6,2022-06-29,1229,N,nominal,2.0NRT,296.54,3.18,D
-6.24732,16.35528,333.33,0.41,0.37,2022-06-29,1229,N,nominal,2.0NRT,300.18,2.39,D
-6.39833,15.37294,342.02,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,304.67,8.87,D
-6.42565,15.19411,343.24,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,308.47,18,D
-6.42672,15.18712,337.37,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,301.24,2.49,D
-6.43312,15.14516,352.35,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,303.24,10.17,D
-6.43365,15.14167,346.26,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,300.99,16.67,D
-4.78231,25.35001,367,0.5,0.66,2022-06-29,1229,N,high,2.0NRT,298.15,13.91,D
-4.80798,25.19902,367,0.49,0.65,2022-06-29,1229,N,high,2.0NRT,297.79,13.39,D
-4.32986,27.97924,335.12,0.76,0.77,2022-06-29,1229,N,nominal,2.0NRT,286.69,6.55,D
-4.68074,25.9456,330.73,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,290.47,6.32,D
-4.68161,25.94048,337.43,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,292.57,6.32,D
-4.78153,25.35462,330.68,0.5,0.66,2022-06-29,1229,N,nominal,2.0NRT,293.21,13.91,D
-4.80873,25.19459,340.94,0.49,0.65,2022-06-29,1229,N,nominal,2.0NRT,296.12,13.39,D
-5.59913,20.43067,340.04,0.45,0.47,2022-06-29,1229,N,nominal,2.0NRT,294.94,3.48,D
-5.70337,19.78415,341.72,0.41,0.45,2022-06-29,1229,N,nominal,2.0NRT,291,5.1,D
-6.17486,16.80016,329.27,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,298.35,3.22,D
-6.1814,16.75806,334.31,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,296.15,2.53,D
-6.29426,16.02846,343.07,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,297.84,4.57,D
-6.29482,16.02483,339.33,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,296.71,4.57,D
-6.42339,15.1866,331.15,0.39,0.36,2022-06-29,1229,N,low,2.0NRT,303.34,6.02,D
-6.42392,15.18311,336.92,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,302.14,2.94,D
-4.4325,27.34693,340.77,0.69,0.74,2022-06-29,1229,N,nominal,2.0NRT,287.57,10.74,D
-4.43359,27.34063,328.43,0.69,0.74,2022-06-29,1229,N,nominal,2.0NRT,286.88,6.54,D
-4.67526,25.93953,342.93,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,290.73,6.32,D
-4.67612,25.9345,336.68,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,291.22,7.88,D
-4.76205,25.43207,347.49,0.51,0.66,2022-06-29,1229,N,nominal,2.0NRT,291.94,7.73,D
-4.82602,25.05648,350.17,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,295.94,7.57,D
-5.58882,20.46688,330.21,0.46,0.47,2022-06-29,1229,N,nominal,2.0NRT,293.41,5.77,D
-5.58947,20.46286,342.94,0.46,0.47,2022-06-29,1229,N,nominal,2.0NRT,296.65,8.87,D
-6.1534,16.9151,346.4,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,303.2,13.59,D
-6.15999,16.87279,347.02,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,300.13,8.91,D
-6.40025,15.31569,330.53,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,300.47,1.33,D
-6.15649,16.87229,338.29,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,300.32,7.51,D
-6.39691,15.31519,337.39,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,301.3,1.49,D
-4.65998,25.95255,367,0.55,0.68,2022-06-29,1229,N,high,2.0NRT,290.76,10.01,D
-4.65912,25.95753,331.68,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,289.92,9.39,D
-4.75134,25.42094,329.1,0.51,0.66,2022-06-29,1229,N,nominal,2.0NRT,293.85,4.44,D
-6.07066,17.39795,330.43,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,288.52,4.88,D
-6.07196,17.38971,334.4,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,290.97,5.36,D
-4.39732,27.42599,337.47,0.7,0.75,2022-06-29,1229,N,nominal,2.0NRT,289.6,8.47,D
-4.5931,26.30152,329.44,0.58,0.7,2022-06-29,1229,N,nominal,2.0NRT,290.69,3.33,D
-4.74442,25.42454,342.84,0.51,0.66,2022-06-29,1229,N,nominal,2.0NRT,295.28,5.59,D
-4.74521,25.41994,336.7,0.51,0.66,2022-06-29,1229,N,nominal,2.0NRT,294.57,5.59,D
-5.53435,20.71848,354.24,0.47,0.48,2022-06-29,1229,N,nominal,2.0NRT,297.44,12.36,D
-5.53503,20.71431,333.2,0.47,0.48,2022-06-29,1229,N,nominal,2.0NRT,296.12,3.77,D
-5.85743,18.7205,333.77,0.53,0.42,2022-06-29,1229,N,nominal,2.0NRT,288.52,3.71,D
-6.06838,17.38913,346.61,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,293.08,9.78,D
-6.06902,17.3851,349.51,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,290.73,10.1,D
-6.2689,16.10271,349.47,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,304.99,8.47,D
-4.73827,25.42362,328.73,0.51,0.66,2022-06-29,1229,N,nominal,2.0NRT,292.47,5.59,D
-5.66792,19.87187,329.92,0.42,0.45,2022-06-29,1229,N,nominal,2.0NRT,285.61,3.18,D
-6.14662,16.86677,338.39,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,302.34,8.55,D
-6.2655,16.10221,340.2,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,301.17,8.47,D
-6.26606,16.09855,333.09,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,294.16,4.78,D
-6.41793,15.11073,350.44,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,303.37,4.06,D
-6.41847,15.10723,341.27,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,301.83,4.06,D
-6.44504,14.93311,345.31,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,306.3,20.48,D
-6.44557,14.92963,338.13,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,305.49,20.25,D
-6.14673,16.84314,330.47,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,300.5,1.36,D
-6.26097,16.10898,345.61,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,297.63,5.78,D
-6.26209,16.10172,337.18,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,297.68,8.14,D
-6.36577,15.42911,354.07,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,306.87,7.56,D
-6.41354,15.1172,332.98,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,300.79,3.65,D
-6.41407,15.11371,345.18,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,304.78,3.65,D
-6.4146,15.11022,344.49,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,304.41,21.96,D
-6.41514,15.10673,353.75,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,316.32,21.96,D
-4.78091,25.10396,345.47,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,298.57,7.14,D
-4.92703,24.25371,340.66,0.42,0.61,2022-06-29,1229,N,nominal,2.0NRT,296.92,7.33,D
-5.84186,18.74352,336.07,0.53,0.42,2022-06-29,1229,N,nominal,2.0NRT,286.01,3.11,D
-5.93648,18.15192,346.85,0.49,0.4,2022-06-29,1229,N,nominal,2.0NRT,279.74,9.58,D
-6.10056,17.11483,334.21,0.44,0.38,2022-06-29,1229,N,nominal,2.0NRT,294.67,3.23,D
-6.15405,16.77352,334.87,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,300.61,4.22,D
-6.21991,16.35112,333.55,0.41,0.37,2022-06-29,1229,N,low,2.0NRT,304.95,3.65,D
-6.40434,15.15508,332.3,0.39,0.36,2022-06-29,1229,N,low,2.0NRT,303.22,3.81,D
-6.40848,15.1057,367,0.39,0.36,2022-06-29,1229,N,high,2.0NRT,330.12,31.35,D
-4.70039,25.53284,337.76,0.52,0.67,2022-06-29,1229,N,nominal,2.0NRT,295.04,6.77,D
-4.70121,25.52814,354.23,0.52,0.67,2022-06-29,1229,N,nominal,2.0NRT,295.89,6.77,D
-4.7741,25.10761,332.31,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,296.66,4.06,D
-4.92203,24.24885,340.74,0.42,0.61,2022-06-29,1229,N,nominal,2.0NRT,295.01,6.13,D
-6.09704,17.1142,331.92,0.44,0.38,2022-06-29,1229,N,nominal,2.0NRT,293.82,2.94,D
-6.40794,15.10919,344.9,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,308.79,31.35,D
-6.17037,16.62367,350.36,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,301.31,10.58,D
-6.3005,15.78613,341.97,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,301.65,2.86,D
-6.40461,15.10868,341.42,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,308.19,31.35,D
-6.40515,15.10519,347.97,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,310.2,31.35,D
-4.64716,25.76479,332.81,0.54,0.68,2022-06-29,1229,N,nominal,2.0NRT,292.93,9.24,D
-4.97954,23.84661,326.55,0.39,0.6,2022-06-29,1229,N,low,2.0NRT,298.53,6.68,D
-4.98016,23.84296,326.14,0.39,0.6,2022-06-29,1229,N,nominal,2.0NRT,297.6,11.14,D
-4.98077,23.83941,339.9,0.39,0.6,2022-06-29,1229,N,nominal,2.0NRT,297.38,11.14,D
-6.08621,17.13701,331.88,0.44,0.38,2022-06-29,1229,N,nominal,2.0NRT,296.97,4.77,D
-6.42841,14.93058,333.32,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,301.05,2.13,D
-4.64088,25.76383,367,0.54,0.68,2022-06-29,1229,N,high,2.0NRT,293.16,9.24,D
-4.97526,23.83851,367,0.39,0.6,2022-06-29,1229,N,high,2.0NRT,300.96,11.14,D
-4.97588,23.83489,367,0.39,0.6,2022-06-29,1229,N,high,2.0NRT,304.76,72.5,D
-4.55796,26.23573,348.7,0.58,0.7,2022-06-29,1229,N,nominal,2.0NRT,289.57,9.62,D
-4.64001,25.76877,341.88,0.54,0.68,2022-06-29,1229,N,nominal,2.0NRT,293.25,21.51,D
-4.81546,24.76324,328.62,0.46,0.63,2022-06-29,1229,N,nominal,2.0NRT,295.03,2.08,D
-4.97462,23.84221,335.87,0.39,0.6,2022-06-29,1229,N,nominal,2.0NRT,300.26,11.14,D
-6.17468,16.5508,337.89,0.42,0.37,2022-06-29,1229,N,nominal,2.0NRT,307.27,8.67,D
-6.17527,16.54707,333.75,0.42,0.37,2022-06-29,1229,N,low,2.0NRT,303.77,6.77,D
-4.9765,23.8313,208,0.39,0.6,2022-06-29,1229,N,low,2.0NRT,308.22,72.5,D
-4.80881,24.76675,338.06,0.46,0.63,2022-06-29,1229,N,nominal,2.0NRT,297.76,5.1,D
-6.11134,16.93176,341.41,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,304.2,4.81,D
-4.82401,24.64487,341.7,0.45,0.63,2022-06-29,1229,N,nominal,2.0NRT,294.91,2.15,D
-4.82468,24.64105,329.31,0.45,0.63,2022-06-29,1229,N,nominal,2.0NRT,294.63,2.15,D
-6.33584,15.46784,332.17,0.39,0.36,2022-06-29,1229,N,low,2.0NRT,303.43,3.15,D
-4.44769,26.74377,338.18,0.63,0.72,2022-06-29,1229,N,nominal,2.0NRT,285.83,7.76,D
-4.58829,25.95186,329.48,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,292.08,4.05,D
-4.61161,25.81991,334.65,0.54,0.68,2022-06-29,1229,N,nominal,2.0NRT,294.16,5.17,D
-4.61248,25.81502,333.14,0.54,0.68,2022-06-29,1229,N,nominal,2.0NRT,294.42,5.17,D
-4.7678,24.93199,332.09,0.47,0.64,2022-06-29,1229,N,nominal,2.0NRT,297.36,2.14,D
-4.81817,24.64401,342.82,0.45,0.63,2022-06-29,1229,N,nominal,2.0NRT,297.45,4.46,D
-5.36026,21.48595,331.95,0.54,0.51,2022-06-29,1229,N,nominal,2.0NRT,290.83,3.3,D
-5.43383,21.04815,337.41,0.5,0.49,2022-06-29,1229,N,nominal,2.0NRT,288.32,8.88,D
-6.01899,17.46916,349.14,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,293.03,15.26,D
-6.13149,16.7582,334.67,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,298.01,5.56,D
-6.28199,15.79428,335.28,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,304.29,6.48,D
-6.33304,15.46381,337.58,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,299.95,3.09,D
-6.37029,15.22147,337.14,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,302.14,2.29,D
-6.38048,15.15502,342.56,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,305.67,3.24,D
-6.01605,17.46448,330.55,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,284.79,15.26,D
-6.12741,16.76151,329.65,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,295.05,3.33,D
-6.12801,16.75771,348.45,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,297.39,5.56,D
-6.13284,16.72705,333.14,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,300.52,2.83,D
-6.53816,14.09434,331.45,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,298.02,2.22,D
-4.39966,26.93515,350.37,0.65,0.73,2022-06-29,1229,N,nominal,2.0NRT,286.83,14.07,D
-4.82766,24.52149,329.81,0.44,0.62,2022-06-29,1229,N,nominal,2.0NRT,297.58,4.32,D
-6.27857,15.7718,333.01,0.4,0.37,2022-06-29,1229,N,low,2.0NRT,303.31,3.06,D
-4.57665,25.90716,352.9,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,295.92,11.57,D
-6.09751,16.90572,334.68,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,302.77,3.44,D
-4.57121,25.9011,367,0.55,0.68,2022-06-29,1229,N,high,2.0NRT,295.98,20,D
-4.57211,25.89606,331.59,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,293.98,8.15,D
-4.95208,23.74386,331.61,0.39,0.59,2022-06-29,1229,N,nominal,2.0NRT,296.15,4.04,D
-5.43252,20.94574,331.05,0.49,0.49,2022-06-29,1229,N,nominal,2.0NRT,287.42,6.29,D
-5.92395,17.96919,346.98,0.48,0.4,2022-06-29,1229,N,nominal,2.0NRT,288.68,7.91,D
-5.92464,17.9649,333.93,0.48,0.4,2022-06-29,1229,N,nominal,2.0NRT,285.86,6.83,D
-5.91956,17.97292,333.98,0.48,0.4,2022-06-29,1229,N,nominal,2.0NRT,284.23,7.91,D
-5.92096,17.96424,348.94,0.48,0.4,2022-06-29,1229,N,nominal,2.0NRT,292.84,6.83,D
-6.00036,17.47047,344.53,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,285.94,7.19,D
-6.00101,17.46641,337.31,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,287.03,4.83,D
-6.03979,17.22366,337.9,0.44,0.39,2022-06-29,1229,N,nominal,2.0NRT,297.47,2.89,D
-6.1677,16.4154,333.18,0.41,0.37,2022-06-29,1229,N,low,2.0NRT,303.22,3.63,D
-5.92026,17.96857,356.94,0.48,0.4,2022-06-29,1229,N,low,2.0NRT,288.18,7.91,D
-5.91656,17.96808,336.63,0.48,0.4,2022-06-29,1229,N,nominal,2.0NRT,283.08,5.77,D
-5.91726,17.96373,342.29,0.48,0.4,2022-06-29,1229,N,nominal,2.0NRT,285.12,7.08,D
-5.99676,17.46995,338.92,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,286.33,7.33,D
-5.99741,17.46591,351.45,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,285.35,11.58,D
-6.03625,17.22307,330.99,0.44,0.39,2022-06-29,1229,N,nominal,2.0NRT,296.47,4.54,D
-6.16427,16.41489,333.36,0.41,0.37,2022-06-29,1229,N,low,2.0NRT,304.56,4.41,D
-6.41252,14.78955,332.94,0.38,0.36,2022-06-29,1229,N,nominal,2.0NRT,300.95,2.27,D
-6.53811,13.95841,334.1,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,297.17,3.02,D
-6.73251,12.64462,334.77,0.42,0.37,2022-06-29,1229,N,nominal,2.0NRT,302.4,4.5,D
-5.99023,17.46474,339.44,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,282.72,20.21,D
-6.05009,17.09084,334.13,0.44,0.38,2022-06-29,1229,N,nominal,2.0NRT,299.13,5.05,D
-6.05073,17.08688,333.69,0.44,0.38,2022-06-29,1229,N,nominal,2.0NRT,298.56,5.1,D
-6.08183,16.89154,335.41,0.43,0.38,2022-06-29,1229,N,low,2.0NRT,306.32,3.62,D
-6.08723,16.85745,338.37,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,299.49,4.13,D
-6.38531,14.94544,332.68,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,300.17,1.73,D
-6.39218,14.90036,350.8,0.38,0.36,2022-06-29,1229,N,nominal,2.0NRT,311.6,18.82,D
-6.53477,13.95791,344.42,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,305.34,30.45,D
-6.06474,16.9764,335.86,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,297.42,3.71,D
-6.10443,16.72656,345.01,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,303.43,38.36,D
-6.13446,16.53685,336.01,0.42,0.37,2022-06-29,1229,N,low,2.0NRT,306.89,5.42,D
-6.35531,15.11904,333.74,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,304.69,1.97,D
-6.38885,14.89986,350.67,0.38,0.36,2022-06-29,1229,N,nominal,2.0NRT,302.31,18.82,D
-5.99284,17.46155,347.42,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,282.7,20.56,D
-6.05018,17.09103,332.44,0.44,0.38,2022-06-29,1229,N,nominal,2.0NRT,298.43,3.96,D
-6.05079,17.08707,334.92,0.44,0.38,2022-06-29,1229,N,nominal,2.0NRT,298.83,4.48,D
-6.08099,16.89144,333.6,0.43,0.38,2022-06-29,1229,N,low,2.0NRT,306.35,3.59,D
-6.10639,16.72679,346.82,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,299.32,22.1,D
-6.13563,16.53685,336.2,0.42,0.37,2022-06-29,1229,N,low,2.0NRT,307.42,4.51,D
-6.35277,15.11797,336.98,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,303.2,2.65,D
-5.91241,17.95515,331.1,0.48,0.4,2022-06-29,1229,N,nominal,2.0NRT,283.54,1.8,D
-6.06428,16.97644,336.99,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,296.45,4.08,D
-6.10292,16.72625,341.53,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,297.62,22.1,D
-6.10528,16.71089,334.73,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,298.67,3.32,D
-5.98692,17.45225,348.01,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,283,51.28,D
-6.39958,14.76555,348.5,0.38,0.36,2022-06-29,1229,N,nominal,2.0NRT,313.11,41.53,D
-5.43054,20.94643,341.76,0.49,0.49,2022-06-29,1229,N,nominal,2.0NRT,287.44,5.17,D
-6.06929,16.89759,333.93,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,303.38,2.2,D
-6.12991,16.50522,334.21,0.42,0.37,2022-06-29,1229,N,nominal,2.0NRT,299.76,3.13,D
-6.35288,15.05014,345.29,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,310.83,5.75,D
-6.12705,16.50088,367,0.42,0.37,2022-06-29,1229,N,high,2.0NRT,328.49,50.99,D
-4.8188,24.64404,346.01,0.45,0.63,2022-06-29,1229,N,nominal,2.0NRT,297.66,5.72,D
-6.05134,16.99028,333.06,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,296.9,2.55,D
-6.12647,16.50464,367,0.42,0.37,2022-06-29,1229,N,low,2.0NRT,330.86,68.39,D
-6.04661,16.99756,331.79,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,296.28,3.26,D
-6.12303,16.50406,349.71,0.42,0.37,2022-06-29,1229,N,nominal,2.0NRT,302.46,68.39,D
-6.12361,16.50031,336.44,0.42,0.37,2022-06-29,1229,N,nominal,2.0NRT,297.47,50.99,D
-6.38328,14.80571,332.71,0.38,0.36,2022-06-29,1229,N,nominal,2.0NRT,299.09,4,D
-4.45137,26.74152,345.52,0.63,0.72,2022-06-29,1229,N,nominal,2.0NRT,286.78,9.76,D
-4.58659,25.94814,329.86,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,290.72,4.39,D
-4.60818,25.82093,328.13,0.54,0.68,2022-06-29,1229,N,nominal,2.0NRT,293.4,4.65,D
-4.60902,25.816,343.06,0.54,0.68,2022-06-29,1229,N,nominal,2.0NRT,295.32,4.65,D
-4.82743,24.52118,330.81,0.44,0.62,2022-06-29,1229,N,nominal,2.0NRT,297.53,3.8,D
-5.95318,17.57409,339.5,0.46,0.39,2022-06-29,1229,N,nominal,2.0NRT,291.03,40.77,D
-6.3625,14.92005,330.16,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,302.2,2.03,D
-6.38471,14.77395,338.63,0.38,0.36,2022-06-29,1229,N,nominal,2.0NRT,302.86,5.89,D
-6.38524,14.77048,332.74,0.38,0.36,2022-06-29,1229,N,low,2.0NRT,306.05,3.5,D
-5.56482,20.00031,344.14,0.43,0.46,2022-06-29,1229,N,nominal,2.0NRT,285.07,24.76,D
-5.56542,19.99655,352.82,0.43,0.46,2022-06-29,1229,N,nominal,2.0NRT,289.16,24.76,D
-5.94956,17.57353,341.73,0.46,0.39,2022-06-29,1229,N,nominal,2.0NRT,302.62,40.77,D
-6.04139,16.98479,330.26,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,296.96,1.48,D
-6.10444,16.57855,347.05,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,300.94,5.55,D
-6.2174,15.84628,339.21,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,301.43,9.31,D
-6.34806,14.99244,335.39,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,302.33,3.32,D
-6.38192,14.76997,347.87,0.38,0.36,2022-06-29,1229,N,nominal,2.0NRT,301.72,3.5,D
-6.07325,16.7568,331.05,0.42,0.38,2022-06-29,1229,N,low,2.0NRT,302.21,3.4,D
-6.10098,16.57805,339.15,0.42,0.38,2022-06-29,1229,N,nominal,2.0NRT,305.59,19.83,D
-6.10157,16.57425,334.15,0.42,0.38,2022-06-29,1229,N,low,2.0NRT,307.84,28.46,D
-6.1312,16.38283,344.25,0.41,0.37,2022-06-29,1229,N,nominal,2.0NRT,306.23,31.2,D
-6.14894,16.26806,334.93,0.41,0.37,2022-06-29,1229,N,nominal,2.0NRT,303.97,3.41,D
-6.14951,16.26439,332.65,0.41,0.37,2022-06-29,1229,N,nominal,2.0NRT,300.85,3.41,D
-6.44126,14.35667,351.89,0.38,0.36,2022-06-29,1229,N,nominal,2.0NRT,304.75,31.03,D
-4.3969,26.93801,340.03,0.65,0.73,2022-06-29,1229,N,nominal,2.0NRT,286.74,11.72,D
-4.39792,26.93209,328.79,0.65,0.73,2022-06-29,1229,N,nominal,2.0NRT,285.89,7.99,D
-4.57381,25.90833,334.37,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,295.7,12,D
-4.57468,25.90326,351.99,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,295.43,12,D
-4.57555,25.8982,350.51,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,296.57,12.08,D
-5.98912,17.27364,335.51,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,299.62,2.25,D
-4.56922,25.89716,333.56,0.55,0.68,2022-06-29,1229,N,nominal,2.0NRT,293.13,2.98,D
-5.98677,17.2653,334.48,0.45,0.39,2022-06-29,1229,N,nominal,2.0NRT,298.62,2.96,D
-6.29059,15.30183,344.13,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,305.44,5.94,D
-6.29112,15.29833,345.5,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,306.02,7.43,D
-5.41557,20.81213,347.66,0.48,0.48,2022-06-29,1229,N,nominal,2.0NRT,288.55,15.93,D
-6.24889,15.55159,333.56,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,301.9,4.27,D
-6.26947,15.4174,332.27,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,301.98,7.72,D
-4.69614,25.08187,367,0.48,0.65,2022-06-29,1229,N,high,2.0NRT,299.42,48.02,D
-4.69538,25.08631,345.26,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,295.96,22.95,D
-5.4111,20.81147,342.05,0.48,0.48,2022-06-29,1229,N,nominal,2.0NRT,285.41,9.71,D
-6.12724,16.31776,343.57,0.41,0.37,2022-06-29,1229,N,nominal,2.0NRT,308.09,4.69,D
-4.69014,25.08084,367,0.48,0.65,2022-06-29,1229,N,high,2.0NRT,301.34,48.02,D
-4.68938,25.08528,341.62,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,297.04,22.95,D
-4.69091,25.0764,349.23,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,304.66,48.02,D
-4.69167,25.07194,338.62,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,297.05,16.1,D
-4.73618,24.81193,342.07,0.46,0.64,2022-06-29,1229,N,nominal,2.0NRT,296.9,5.8,D
-4.91788,23.74376,349.45,0.39,0.59,2022-06-29,1229,N,nominal,2.0NRT,299.46,4.66,D
-6.0154,17.01289,332.52,0.43,0.38,2022-06-29,1229,N,nominal,2.0NRT,296.08,1.77,D
-6.31694,15.06249,345.78,0.39,0.36,2022-06-29,1229,N,nominal,2.0NRT,311.91,19.86,D
-4.68491,25.07537,367,0.48,0.65,2022-06-29,1229,N,high,2.0NRT,300.31,29,D
-4.68415,25.07981,329.22,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,295.06,29,D
-4.68567,25.07093,354.45,0.48,0.65,2022-06-29,1229,N,nominal,2.0NRT,296.27,25.6,D
-4.91239,23.74292,338.72,0.39,0.59,2022-06-29,1229,N,nominal,2.0NRT,298.47,5.94,D
-6.00385,17.06358,334.18,0.44,0.38,2022-06-29,1229,N,nominal,2.0NRT,301.51,9.07,D
-6.11062,16.3796,339.27,0.41,0.37,2022-06-29,1229,N,nominal,2.0NRT,308.1,18.91,D
-6.20703,15.75662,345.49,0.4,0.37,2022-06-29,1229,N,nominal,2.0NRT,304.33,3.84,D
-4.89474,23.81352,367,0.39,0.6,2022-06-29,1229,N,high,2.0NRT,298.9,11.6,D
-4.89534,23.80999,355.71,0.39,0.6,2022-06-29,1229,N,nominal,2.0NRT,298.92,11.6,D
